Image,Plot,Date_Index,Date,Variety,Cover,Green_Avg,EXG_Avg_Image,EXGR_Avg_Image,GLI_Avg_Image,VARI_Avg_Image,EXG_Local_Thresh,EXGR_Local_Thresh,GLI_Local_Thresh,VARI_Local_Thresh,EXG_Global_Thresh,EXGR_Global_Thresh,GLI_Global_Thresh,VARI_Global_Thresh,Vegetation_Fraction,Green_Avg_Vegetation,EXG_Avg_Vegetation,EXGR_Avg_Vegetation
401B_20210708,401B,20210708,7/8/2021,Oat,Fallow,0.352132932,0.056407838,-0.141502457,0.038979201,-0.069849008,0.095703125,-0.744140625,-0.29296875,-0.2265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.142127160410478,0.4049537704386509,0.21486131131595163,0.10967135871370148
401C_20210708,401C,20210708,7/8/2021,Oat,Post,0.348538284,0.045620278,-0.148333199,0.031690856,-0.071170501,0.072265625,-0.701953125,-0.27734375,-0.13671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.11187598858068748,0.40015040016554476,0.20045120049663473,0.10051040547557182
402A_20210708,402A,20210708,7/8/2021,Oat,Under,0.367155988,0.10147339,-0.090777708,0.069999308,-0.048332798,0.142578125,-0.680859375,0.08984375,-0.158203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.2907445941514602,0.4168233322543089,0.2504699967629272,0.15477882074814342
402B_20210708,402B,20210708,7/8/2021,Oat,Fallow,0.373948451,0.121850777,-0.040077068,0.084423838,-0.007900086,0.177734375,-0.005859375,0.11328125,-0.017578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.3692053499093399,0.41723509396238284,0.2517052818871488,0.17579263709605217
402C_20210708,402C,20210708,7/8/2021,Oat,Post,0.371155866,0.113473024,-0.036823637,0.079775399,0.00596986,0.142578125,-0.005859375,0.09765625,0.001953125,0.306640625,0.205078125,0.16015625,-0.08984375,0.38060537305659503,0.4059487476236981,0.21784624287109486,0.14225661157875444
403A_20210708,403A,20210708,7/8/2021,Oat,Under,0.347211034,0.041637923,-0.159612024,0.028209182,-0.079430444,-0.267578125,-0.786328125,-0.30859375,-0.228515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.10758832124532232,0.4020077850471729,0.20602335514151834,0.10334273188994599
403B_20210708,403B,20210708,7/8/2021,Oat,Fallow,0.350468508,0.051419389,-0.127555837,0.03497025,-0.049440821,0.083984375,-0.786328125,-0.30859375,-0.236328125,0.306640625,0.205078125,0.16015625,-0.08984375,0.1882046651363759,0.4014626434062734,0.20438793021882026,0.11835432262474758
403C_20210708,403C,20210708,7/8/2021,Oat,Post,0.345269917,0.035817587,-0.156304907,0.024324043,-0.073529056,0.048828125,-0.744140625,-0.30078125,-0.119140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.11334439257744686,0.39675204004676873,0.1902561201403055,0.08943833141885071
404A_20210708,404A,20210708,7/8/2021,Soy,Under,0.406248355,0.218757121,0.138350886,0.147958092,0.099269806,0.283203125,0.226171875,0.17578125,0.0390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.5918970140040893,0.4478975816756247,0.34369274502687414,0.32829592413878855
404B_20210708,404B,20210708,7/8/2021,Soy,Fallow,0.374337446,0.1230473,-0.026149068,0.08150525,0.000388186,0.224609375,0.099609375,0.13671875,-0.150390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3536436431850623,0.4430539725198815,0.32916191755964364,0.2948784241429369
404C_20210708,404C,20210708,7/8/2021,Soy,Post,0.364078074,0.092270991,-0.058697222,0.060633799,-0.008684291,0.189453125,0.078515625,0.12109375,-0.05078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.27312917132826664,0.444735620370503,0.33420686111150905,0.3110848974797987
405A_20210708,405A,20210708,7/8/2021,Oat,Under,0.356553003,0.069683724,-0.122344936,0.045611008,-0.055942031,0.166015625,-0.744140625,-0.28515625,-0.197265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.21031029377724625,0.4224018912571478,0.2672056737714442,0.18650375968884492
405B_20210708,405B,20210708,7/8/2021,Oat,Fallow,0.347552412,0.042686169,-0.171334126,0.026080746,-0.086235617,-0.291015625,-0.849609375,-0.31640625,-0.19921875,0.306640625,0.205078125,0.16015625,-0.08984375,0.14504347343852475,0.41597414032886476,0.24792242098659373,0.15515749698903902
405C_20210708,405C,20210708,7/8/2021,Oat,Post,0.336489709,0.009476964,-0.226207779,0.002310092,-0.121885377,-0.291015625,-0.849609375,-0.31640625,-0.33203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.07915999575633656,0.40551585056088646,0.21654755168265974,0.10946690659180702
406A_20210708,406A,20210708,7/8/2021,Oat,Under,0.35663004,0.069929903,-0.093052491,0.04666147,-0.018200651,0.130859375,-0.786328125,-0.30859375,-0.150390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.2702164750588326,0.40613321964518934,0.2183996589355688,0.15696910557725097
406B_20210708,406B,20210708,7/8/2021,Oat,Fallow,0.36495562,0.094901821,-0.072618049,0.064041618,-0.019327293,0.142578125,-0.786328125,-0.30859375,-0.052734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.3267126557617376,0.4138274237345694,0.241482271203709,0.1700790470905284
406C_20210708,406C,20210708,7/8/2021,Oat,Post,0.353463339,0.060417744,-0.138620666,0.03894902,-0.064481239,-0.267578125,-0.807421875,-0.30859375,-0.20703125,0.306640625,0.205078125,0.16015625,-0.08984375,0.22186704313105204,0.4113050117938499,0.23391503538154854,0.1481238314307462
407A_20210708,407A,20210708,7/8/2021,Oat,Under,0.348583345,0.045754857,-0.183124928,0.030055764,-0.101891205,-0.255859375,-0.765234375,-0.28515625,-0.1875,0.306640625,0.205078125,0.16015625,-0.08984375,0.10051514698507003,0.4136055239804324,0.24081657194129794,0.12779061694475954
407B_20210708,407B,20210708,7/8/2021,Oat,Fallow,0.347371171,0.04212979,-0.187004493,0.025879008,-0.100593023,-0.279296875,-0.849609375,-0.31640625,-0.2578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.13425829925542995,0.4123486535230915,0.23704596056927457,0.13154117815447725
407C_20210708,407C,20210708,7/8/2021,Oat,Post,0.346619037,0.039870977,-0.188730352,0.024743101,-0.102520009,-0.279296875,-0.828515625,-0.30859375,-0.3359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.11748256722348675,0.41268297269417137,0.23804891808251366,0.13095856951680257
408A_20210708,408A,20210708,7/8/2021,Oat,Under,0.345065113,0.035205585,-0.199278221,0.02154703,-0.112920842,-0.267578125,-0.786328125,-0.29296875,-0.279296875,0.306640625,0.205078125,0.16015625,-0.08984375,0.09228581555495544,0.4204966373140083,0.26148991194202487,0.14607718767269048
408B_20210708,408B,20210708,7/8/2021,Oat,Fallow,0.345513125,0.036575542,-0.180376081,0.02189376,-0.090111908,-0.291015625,-0.849609375,-0.32421875,-0.3125,0.306640625,0.205078125,0.16015625,-0.08984375,0.13300388680992245,0.41303978536678904,0.2391193561003672,0.14188595690730627
408C_20210708,408C,20210708,7/8/2021,Oat,Post,0.346478439,0.039450385,-0.18507824,0.024755599,-0.098967848,-0.267578125,-0.786328125,-0.30078125,-0.291015625,0.306640625,0.205078125,0.16015625,-0.08984375,0.11054200744570039,0.41584954554076836,0.24754863662230536,0.14598627979107062
409A_20210708,409A,20210708,7/8/2021,Oat,Under,0.345428089,0.036304159,-0.207319779,0.021227435,-0.115411776,-0.291015625,-0.849609375,-0.31640625,-0.2734375,0.306640625,0.205078125,0.16015625,-0.08984375,0.11396587226573049,0.4164027158191772,0.2492081474575321,0.14193538009734802
409B_20210708,409B,20210708,7/8/2021,Oat,Fallow,0.354771485,0.064340978,-0.135751005,0.041999225,-0.064924898,0.142578125,-0.744140625,-0.29296875,-0.1640625,0.306640625,0.205078125,0.16015625,-0.08984375,0.19828396859689054,0.41828120095486154,0.25484360286458463,0.16972620265343175
409C_20210708,409C,20210708,7/8/2021,Oat,Post,0.348925027,0.046797986,-0.18351556,0.028581212,-0.097768314,-0.279296875,-0.828515625,-0.31640625,-0.30859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.15331680876509393,0.4154303826890599,0.24629114806718003,0.14746776732183833
410A_20210708,410A,20210708,7/8/2021,Oat,Under,0.364567635,0.093711343,-0.092985046,0.062304503,-0.041023996,0.166015625,-0.680859375,-0.25390625,-0.158203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.30299515836580376,0.42124309523514236,0.2637292857054266,0.18981144054595014
410B_20210708,410B,20210708,7/8/2021,Oat,Fallow,0.374343164,0.123050589,-0.039117021,0.082480506,-0.006625096,0.201171875,-0.005859375,0.11328125,-0.0703125,0.306640625,0.205078125,0.16015625,-0.08984375,0.4021992303537672,0.4244578470531965,0.273373541159589,0.212286557808605
410C_20210708,410C,20210708,7/8/2021,Oat,Post,0.370177445,0.110558256,-0.06468353,0.073470699,-0.022193708,0.177734375,-0.723046875,-0.27734375,-0.173828125,0.306640625,0.205078125,0.16015625,-0.08984375,0.3747950503452799,0.42093278451214866,0.2627983535364458,0.19311171549008158
101A_20210821,101A,20210821,8/21/2021,Oat,Fallow,0.348885821,0.046686398,-0.109580453,0.029895164,-0.021067115,0.611328125,-0.807421875,-0.33984375,-0.119140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.1967130897727711,0.4083853580152927,0.22515607404587754,0.17581829532723686
101B_20210821,101B,20210821,8/21/2021,Oat,Post,0.333093907,-0.000685728,-0.18027676,-0.003775097,-0.069560468,-0.326171875,-0.828515625,-0.34765625,-0.619140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.045365003279194474,0.39968431061380955,0.19905293184142842,0.13682995414783194
101C_20210821,101C,20210821,8/21/2021,Oat,Under,0.344274955,0.032847771,-0.142220333,0.021085054,-0.045447362,-0.291015625,-0.807421875,-0.32421875,-0.193359375,0.306640625,0.205078125,0.16015625,-0.08984375,0.13634094942324756,0.3997397493774944,0.19921924813248362,0.14425461397999628
102A_20210821,102A,20210821,8/21/2021,Oat,Fallow,0.364939821,0.094839959,-0.05531645,0.065314041,0.004531942,0.611328125,-0.744140625,-0.30078125,-0.072265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.3045274584313877,0.4065099074274489,0.21952972228234582,0.15495347905757548
102B_20210821,102B,20210821,8/21/2021,Oat,Post,0.342632706,0.027923436,-0.142933226,0.017450924,-0.041281415,-0.302734375,-0.828515625,-0.33203125,-0.2109375,0.306640625,0.205078125,0.16015625,-0.08984375,0.103401923151113,0.40123543895031033,0.20370631685093077,0.1485998633361719
102C_20210821,102C,20210821,8/21/2021,Oat,Under,0.347231613,0.041706894,-0.115654995,0.0281589,-0.020764584,0.083984375,-0.723046875,-0.28515625,-0.078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.17517408664789166,0.39681890485995197,0.19045671457985627,0.13472600150270173
103A_20210821,103A,20210821,8/21/2021,Oat,Fallow,0.35223652,0.056720411,-0.119314274,0.038826534,-0.042734416,0.107421875,-0.786328125,-0.31640625,-0.064453125,0.306640625,0.205078125,0.16015625,-0.08984375,0.14707488619266232,0.4067331973537645,0.22019959206129344,0.14084887529921797
103B_20210821,103B,20210821,8/21/2021,Oat,Post,0.343550046,0.030674249,-0.141682385,0.019037376,-0.047290617,-0.314453125,-0.828515625,-0.34765625,-0.140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.09372287431040469,0.4125062895016623,0.23751886850498694,0.17975237362580662
103C_20210821,103C,20210821,8/21/2021,Oat,Under,0.346562356,0.039706356,-0.135723452,0.025504527,-0.043804058,-0.279296875,-0.786328125,-0.31640625,-0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.14908279001581728,0.4038970798890236,0.21169123966707137,0.15475828749313614
104A_20210821,104A,20210821,8/21/2021,Oat,Fallow,0.348439562,0.045340988,-0.104889574,0.030544658,-0.014639367,0.576171875,-0.744140625,-0.31640625,-0.12109375,0.306640625,0.205078125,0.16015625,-0.08984375,0.1804099475328884,0.40017421914938583,0.20052265744815753,0.14407690260491374
104B_20210821,104B,20210821,8/21/2021,Oat,Post,0.341636655,0.024938297,-0.138772909,0.015319344,-0.034167171,0.623046875,-0.765234375,-0.32421875,-0.09375,0.306640625,0.205078125,0.16015625,-0.08984375,0.12589997010146214,0.3989754834750391,0.19692645042511717,0.15536161081409533
104C_20210821,104C,20210821,8/21/2021,Oat,Under,0.345247993,0.035762664,-0.113107947,0.023769813,-0.013228231,0.107421875,-0.005859375,0.06640625,-0.033203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.16310134639867288,0.4028769136263688,0.20863074087910655,0.1680682481583351
105A_20210821,105A,20210821,8/21/2021,Oat,Fallow,0.344606258,0.033844695,-0.141582712,0.022486939,-0.046982457,-0.302734375,-0.828515625,-0.33203125,-0.1171875,0.306640625,0.205078125,0.16015625,-0.08984375,0.07285779387369315,0.4066507097110008,0.2199521291330025,0.14647009127779592
105B_20210821,105B,20210821,8/21/2021,Oat,Post,0.348548324,0.045658234,-0.130642269,0.030798815,-0.046507866,-0.291015625,-0.807421875,-0.32421875,-0.080078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.1108741464449674,0.4053872425492826,0.21616172764784725,0.13745822691751436
105C_20210821,105C,20210821,8/21/2021,Oat,Under,0.341971638,0.025940231,-0.137967794,0.016471959,-0.039707152,-0.302734375,-0.786328125,-0.33984375,-0.119140625,0.306640625,0.205078125,0.16015625,-0.08984375,0.0912749315227036,0.408849640689543,0.2265489220686295,0.17412284514478926
106A_20210821,106A,20210821,8/21/2021,Soy,Fallow,0.33423561,0.002737573,-0.17112804,-0.002113751,-0.062883997,-0.302734375,-0.786328125,-0.33984375,-2.84765625,0.306640625,0.205078125,0.16015625,-0.08984375,0.11981055418386637,0.40888213299868037,0.22664639899604117,0.16623163709780941
106B_20210821,106B,20210821,8/21/2021,Soy,Post,0.331955959,-0.004129111,-0.175491457,-0.004276657,-0.066414027,0.060546875,-0.216796875,0.03515625,-0.220703125,0.306640625,0.205078125,0.16015625,-0.08984375,0.06126849369237298,0.39478712776973635,0.1843613833092099,0.11831324080524418
106C_20210821,106C,20210821,8/21/2021,Soy,Under,0.34268799,0.0280923,-0.124275037,0.016548656,-0.030593262,0.083984375,-0.026953125,0.05078125,-0.138671875,0.306640625,0.205078125,0.16015625,-0.08984375,0.20833976312642258,0.40901177866769756,0.22703533600309292,0.18190472680373468
107A_20210821,107A,20210821,8/21/2021,Oat,Fallow,0.340562967,0.021719041,-0.114627167,0.013045236,0.007666402,0.611328125,-0.069140625,-0.31640625,3.2265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.196400842945874,0.3876090362128848,0.16282710863865435,0.13413612005150238
107B_20210821,107B,20210821,8/21/2021,Oat,Post,0.331808889,-0.004545002,-0.159771302,-0.005811318,-0.037676116,-0.291015625,-0.744140625,-0.32421875,-2.794921875,0.306640625,0.205078125,0.16015625,-0.08984375,0.08669310115350488,0.3859062357336578,0.15771870720097317,0.11638546059137624
107C_20210821,107C,20210821,8/21/2021,Oat,Under,0.332752285,-0.001730487,-0.16444977,-0.00315197,-0.049027255,-0.302734375,-0.765234375,-0.34765625,-0.169921875,0.306640625,0.205078125,0.16015625,-0.08984375,0.07149005632498746,0.3901488932713231,0.17044667981396994,0.11894799794879156
108A_20210821,108A,20210821,8/21/2021,Oat,Fallow,0.34405284,0.032188659,-0.106112206,0.020685337,0.009757739,0.060546875,-0.638671875,-0.29296875,-0.103515625,0.306640625,0.205078125,0.16015625,-0.08984375,0.23945473747154816,0.38832783241132895,0.16498349723398678,0.12918007097393588
108B_20210821,108B,20210821,8/21/2021,Oat,Post,0.335066661,0.005227107,-0.155380382,0.001014128,-0.030493347,-0.314453125,-0.828515625,-0.34765625,-0.099609375,0.306640625,0.205078125,0.16015625,-0.08984375,0.1331696549130049,0.3843171502940307,0.1529514508820922,0.12815734995687736
108C_20210821,108C,20210821,8/21/2021,Oat,Under,0.33534413,0.006072175,-0.151921422,0.001557448,-0.034814735,-0.291015625,-0.744140625,-0.33203125,-2.80859375,0.306640625,0.205078125,0.16015625,-0.08984375,0.11597980401990664,0.3922355875836983,0.17670676275109384,0.14294580853482083
109A_20210821,109A,20210821,8/21/2021,Oat,Fallow,0.342681013,0.02804304,-0.146997989,0.020253493,-0.060047879,0.037109375,-0.111328125,0.02734375,-0.083007813,0.306640625,0.205078125,0.16015625,-0.08984375,0.08434039967593843,0.38361989065029517,0.15085967195088634,0.06933630864149395
109B_20210821,109B,20210821,8/21/2021,Oat,Post,0.339361248,0.018093388,-0.181100171,0.01019123,-0.086052351,-0.255859375,-0.765234375,-0.30078125,-0.267578125,0.306640625,0.205078125,0.16015625,-0.08984375,0.10849130531229505,0.4008290223662569,0.20248706709877126,0.13220337325425802
109C_20210821,109C,20210821,8/21/2021,Oat,Under,0.333878555,0.001645309,-0.191463493,-0.001676532,-0.080651612,-0.267578125,-0.744140625,-0.30859375,-0.212890625,0.306640625,0.205078125,0.16015625,-0.08984375,0.1263339811349871,0.38874376708118974,0.16623130124357022,0.12396665190140209
110A_20210821,110A,20210821,8/21/2021,Oat,Fallow,0.325262439,-0.024198817,-0.188585024,-0.020885893,-0.051484106,-0.021484375,-0.596484375,-0.29296875,3.408203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.12801999344161105,0.37520602810377546,0.12561808431132648,0.1033718875074558
110B_20210821,110B,20210821,8/21/2021,Oat,Post,0.317909514,-0.046260003,-0.243668549,-0.038344331,-0.114634206,-0.302734375,-0.765234375,-0.33203125,-0.150390625,0.306640625,0.205078125,0.16015625,-0.08984375,0.05836182535396011,0.38156801241983607,0.144704037259508,0.12195966565645541
110C_20210821,110C,20210821,8/21/2021,Oat,Under,0.317803208,-0.046575908,-0.23950378,-0.039277213,-0.103993667,-0.302734375,-0.765234375,-0.33203125,-0.15625,0.306640625,0.205078125,0.16015625,-0.08984375,0.09192112572817407,0.37871337504437685,0.13614012513313095,0.11905142832924046
201A_20210821,201A,20210821,8/21/2021,Oat,Under,0.321669718,-0.034978189,-0.225844309,-0.030910194,-0.086195208,-0.267578125,-0.723046875,-0.30859375,-0.283203125,0.306640625,0.205078125,0.16015625,-0.08984375,0.15401785714285715,0.382758177443305,0.14827453232991478,0.1363177178342944
201B_20210821,201B,20210821,8/21/2021,Oat,Fallow,0.312685507,-0.061930819,-0.276015935,-0.051456184,-0.139424468,-0.326171875,-0.828515625,-0.34765625,-0.333984375,0.306640625,0.205078125,0.16015625,-0.08984375,0.05649135835808804,0.3784047701943971,0.13521431058319094,0.11266407803477103
201C_20210821,201C,20210821,8/21/2021,Oat,Post,0.315626708,-0.053115052,-0.249475548,-0.042851497,-0.118133542,-0.291015625,-0.744140625,-0.32421875,4.32421875,0.306640625,0.205078125,0.16015625,-0.08984375,0.02591528104625593,0.3781433821442192,0.13443014643265747,0.11954095274115295
202A_20210821,202A,20210821,8/21/2021,Oat,Under,0.362159992,0.086484194,-0.130535118,0.059303531,-0.066547349,-0.232421875,-0.723046875,-0.26171875,-0.12109375,0.306640625,0.205078125,0.16015625,-0.08984375,0.1936804376760156,0.41421446045245075,0.2426433813573524,0.1751800704914188
202B_20210821,202B,20210821,8/21/2021,Oat,Fallow,0.366407782,0.099226361,-0.12077709,0.0677079,-0.0731935,-0.232421875,-0.744140625,-0.26953125,-0.2265625,0.306640625,0.205078125,0.16015625,-0.08984375,0.19019026561475252,0.4258203627733455,0.27746108832003574,0.1763476117057639
202C_20210821,202C,20210821,8/21/2021,Oat,Post,0.353313356,0.059942478,-0.1518104,0.040729962,-0.082019048,-0.255859375,-0.765234375,-0.29296875,-0.1875,0.306640625,0.205078125,0.16015625,-0.08984375,0.0941556797577254,0.42635072262997425,0.27905216788992315,0.17728752988138252
203A_20210821,203A,20210821,8/21/2021,Soy,Under,0.329426703,-0.011693971,-0.211849118,-0.015291178,-0.105451509,0.013671875,-0.744140625,-0.31640625,-0.330078125,0.306640625,0.205078125,0.16015625,-0.08984375,0.17018115138304848,0.40636699034481555,0.2191009710344473,0.1852513039646623
203B_20210821,203B,20210821,8/21/2021,Soy,Fallow,0.317103553,-0.048682709,-0.282981017,-0.039778368,-0.163136465,-0.326171875,-0.870703125,-0.35546875,-0.234375,0.306640625,0.205078125,0.16015625,-0.08984375,0.018818597855021026,0.4058357503738672,0.21750725112160227,0.14269479955965986
